제품명,기능성,processed_text
프로바이오틱스 베이비 플러스,[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 베이직,유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 복합물 BN-202M,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 복합물 엔브이피1702 (NVP-1702),"(국문) 1. 비알콜성 간손상으로부터 간 건강에 도움을 줄 수 있음
          2. 알콜성 간손상으로부터 간 건강에 도움을 줄 수 있음
(영문) 1. May help to liver health by non-alcoholic liver injury
          2. May help to liver health by alcoholic liver injury",비 알콜 간 손상 간 알콜 간 손상 간
프로바이오틱스 블렌드 4종(Probiotics Blend - 4 strains)<전량수출용>,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 블렌드 5종(Probiotics Blend - 5 strains) <전량수출용>,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 블렌드-10종(Probiotics Blend-10 strains)<전량수출용>,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 비지에이(Probio-Tec BGA-VCap-25),유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 비타3,"유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",유산균 균 배변 장 에너지 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소
프로바이오틱스 비피도박테리움 애니멀리스 서브스페시스 락티스 HY8002 분말 (BIfidobacterium animalis ssp. lactis HY8002),주된 기능성 - 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 생 유산균12,유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 생(生)유산균 세븐원,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스 생유산균,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 생유산균,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 생유산균,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 생유산균 골드,"유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 장 면역
프로바이오틱스 생유산균 골드,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 센서티브,"* 프로바이오틱스
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음
②배변활동 원활에 도움을 줄 수 있음
③장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 솔고 유산균 플러스,유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 솔루션,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 슈퍼17,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 슈퍼19,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오틱스 슈퍼패스,"[프로바이오틱스] 
유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 아연,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스 아연플러스,"[프로바이오틱스] 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스 알파,[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,프로바이오틱스 유산균 균 배변
프로바이오틱스 애드,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스 액티브,"[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활․장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스 얼라이브 더블,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,프로바이오틱스 유산균 균 배변
프로바이오틱스 얼티밋,"마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
판토텐산 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B1 : (1) 탄수화물과 에너지 대사에 필요
셀레늄 : (1) 유해산소로부터 세포를 보호하는데 필요
비타민B2 : (1) 체내 에너지 생성에 필요
나이아신 : (1) 체내 에너지 생성에 필요
크롬: (1) 체내 탄수화물, 지방, 단백질 대사에 관여
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
몰리브덴 : (1) 산화·환원 효소의 활성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B12 : (1) 정상적인 엽산 대사에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",마그네슘 에너지 신경 근육 아연 면역 비타민 철 항산화 산소 프로바이오틱스 유산균 균 배변 장 비타민 항산화 산소 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 비타민 에너지 셀레늄 산소 비타민 에너지 나이아신 에너지 크롬 지방 단백질 관여 비타민 칼슘 인 뼈 골다공증 감소 몰리브덴 산화 환원 효소 활 비타민 피부 점막 상피세포 구리 철 운반 산소 비타민 엽산 비타민 혈액 뼈 구성 비오틴 지방 단백질 에너지
프로바이오틱스 엠프로3(프로바이오틱스 MPRO3),"유산균 증식 및 유해균 억제․배변활동 원활,장건강에 도움을 줄 수 있음",유산균 균 배변 장
프로바이오틱스 우먼,"[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 면역
프로바이오틱스 유산균 19,"* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 유산균 스페셜핏,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 유산균19,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스 장건강 솔루션,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활· 장건강에 도움을 줄 수 있음 
- 아연 : ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요 
- 셀레늄(또는 셀렌) : 유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 아연 면역 셀레늄 셀렌 산소
프로바이오틱스 장용캡슐,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오틱스 주니어패스,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민B1]
탄수화물과 에너지 대사에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 판토텐산 지방 단백질 에너지 비타민 단백질 아미노산 혈액 시스테인 아연 면역 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 지엔엘,"[프로바이오틱스 제품]①유익한 유산균 증식②유해균 억제 또는 배변활동 원활
",프로바이오틱스 유산균 균 배변
